2026-05-05T00:09:03;SEND;Client 2 : OK

2026-05-05T00:09:04;RECV;Client 3 : LIBERATION_OUTIL 0

2026-05-05T00:09:04;LIBERE;Client 3 a libere l'outil 0
2026-05-05T00:09:04;SEND;Client 3 : LIBERE_OK

2026-05-05T00:09:07;RECV;Client 4 : DEMANDE_DEUX_OUTILS 1 2

2026-05-05T00:09:07;WAIT;Client 4 ne peut pas obtenir les deux outils (1,2) immediatement
2026-05-05T00:09:07;SEND;Client 4 : REFUS

2026-05-05T00:09:08;RECV;Client 4 : DEMANDE_DEUX_OUTILS 1 2

2026-05-05T00:09:08;WAIT;Client 4 ne peut pas obtenir les deux outils (1,2) immediatement
2026-05-05T00:09:08;SEND;Client 4 : REFUS

2026-05-05T00:09:09;RECV;Client 4 : DEMANDE_DEUX_OUTILS 1 2

2026-05-05T00:09:09;WAIT;Client 4 ne peut pas obtenir les deux outils (1,2) immediatement
2026-05-05T00:09:09;SEND;Client 4 : REFUS

2026-05-05T00:09:09;RECV;Client 3 : DEMANDE_DEUX_OUTILS 1 2

2026-05-05T00:09:09;WAIT;Client 3 ne peut pas obtenir les deux outils (1,2) immediatement
2026-05-05T00:09:09;SEND;Client 3 : REFUS

2026-05-05T00:09:09;INFO;Client 2 deconnecte
2026-05-05T00:09:10;RECV;Client 4 : DEMANDE_DEUX_OUTILS 1 2

2026-05-05T00:09:10;WAIT;Client 4 ne peut pas obtenir les deux outils (1,2) immediatement
2026-05-05T00:09:10;SEND;Client 4 : REFUS

2026-05-05T00:09:10;RECV;Client 3 : DEMANDE_DEUX_OUTILS 1 2

2026-05-05T00:09:10;WAIT;Client 3 ne peut pas obtenir les deux outils (1,2) immediatement
2026-05-05T00:09:10;SEND;Client 3 : REFUS

2026-05-05T00:09:11;RECV;Client 4 : DEMANDE_DEUX_OUTILS 1 2

2026-05-05T00:09:11;WAIT;Client 4 ne peut pas obtenir les deux outils (1,2) immediatement
2026-05-05T00:09:11;SEND;Client 4 : REFUS

2026-05-05T00:09:12;RECV;Client 4 : DEMANDE_DEUX_OUTILS 1 2

2026-05-05T00:09:12;WAIT;Client 4 ne peut pas obtenir les deux outils (1,2) immediatement
2026-05-05T00:09:12;SEND;Client 4 : REFUS

2026-05-05T00:09:13;RECV;Client 4 : DEMANDE_DEUX_OUTILS 1 2

2026-05-05T00:09:13;WAIT;Client 4 ne peut pas obtenir les deux outils (1,2) immediatement
2026-05-05T00:09:13;SEND;Client 4 : REFUS

2026-05-05T00:09:14;RECV;Client 4 : DEMANDE_DEUX_OUTILS 0 2

2026-05-05T00:09:14;WAIT;Client 4 ne peut pas obtenir les deux outils (0,2) immediatement
2026-05-05T00:09:14;SEND;Client 4 : REFUS

2026-05-05T00:09:14;RECV;Client 4 : DEMANDE_DEUX_OUTILS 1 2

2026-05-05T00:09:14;WAIT;Client 4 ne peut pas obtenir les deux outils (1,2) immediatement
2026-05-05T00:09:14;SEND;Client 4 : REFUS

2026-05-05T00:09:15;RECV;Client 4 : DEMANDE_DEUX_OUTILS 0 2

2026-05-05T00:09:15;WAIT;Client 4 ne peut pas obtenir les deux outils (0,2) immediatement
2026-05-05T00:09:15;SEND;Client 4 : REFUS

2026-05-05T00:09:16;RECV;Client 4 : DEMANDE_DEUX_OUTILS 1 2

2026-05-05T00:09:16;WAIT;Client 4 ne peut pas obtenir les deux outils (1,2) immediatement
2026-05-05T00:09:16;SEND;Client 4 : REFUS

2026-05-05T00:09:16;INFO;Client 3 deconnecte
2026-05-05T00:09:17;WATCHDOG;Timeout : liberation forcee de l'outil 2 (client 2)
2026-05-05T00:09:17;RECV;Client 4 : DEMANDE_OUTIL 1

2026-05-05T00:09:17;ALLOC;Client 4 a obtenu l'outil 1
2026-05-05T00:09:17;SEND;Client 4 : OK

2026-05-05T00:09:17;RECV;Client 4 : DEMANDE_DEUX_OUTILS 0 2

2026-05-05T00:09:17;ALLOC;Client 4 a obtenu l'outil 0
2026-05-05T00:09:17;ALLOC;Client 4 a obtenu l'outil 2
2026-05-05T00:09:17;ALLOC;Client 4 a obtenu les deux outils 0 et 2
2026-05-05T00:09:17;SEND;Client 4 : OK

2026-05-05T00:09:18;RECV;Client 4 : DEMANDE_DEUX_OUTILS 1 2

2026-05-05T00:09:18;WAIT;Client 4 ne peut pas obtenir les deux outils (1,2) immediatement
2026-05-05T00:09:18;SEND;Client 4 : REFUS

2026-05-05T00:09:20;RECV;Client 4 : LIBERATION_OUTIL 1

2026-05-05T00:09:20;LIBERE;Client 4 a libere l'outil 1
2026-05-05T00:09:20;SEND;Client 4 : LIBERE_OK

2026-05-05T00:09:25;INFO;Client 4 deconnecte
2026-05-05T00:09:32;WATCHDOG;Timeout : liberation forcee de l'outil 0 (client 4)
2026-05-05T00:09:32;WATCHDOG;Timeout : liberation forcee de l'outil 2 (client 4)
